"","Group","Reg","TaxScenario","value","Vari"
"367",7,"Asia-Pacific Developed","Universal_P",0.0331162151505152,"Total_Effect"
"368",7,"China","Universal_P",0.0927955569515127,"Total_Effect"
"369",7,"North Africa","Universal_P",0.0921736049086647,"Total_Effect"
"370",7,"East Asia and Developing Pacific","Universal_P",0.0636101006528732,"Total_Effect"
"371",7,"India","Universal_P",0.0881615763160593,"Total_Effect"
"372",7,"United States","Universal_P",0.0313320518241615,"Total_Effect"
"373",7,"Southern Asia","Luxury",0.0500579796101522,"Total_Effect"
"374",7,"Sub-Saharan Africa","Luxury",0.0402315949050909,"Total_Effect"
"375",7,"Europe","Luxury",0.0293031658228035,"Total_Effect"
"376",7,"Middle East","Luxury",0.108997472247344,"Total_Effect"
"377",7,"Latin America and Caribbean","Luxury",0.0394273905328119,"Total_Effect"
"378",7,"Eurasia","Luxury",0.128840035387059,"Total_Effect"
"379",7,"Asia-Pacific Developed","Luxury",0.0322637223590162,"Total_Effect"
"380",7,"China","Luxury",0.0901197726818596,"Total_Effect"
"381",7,"North Africa","Luxury",0.0888095454017276,"Total_Effect"
"382",7,"East Asia and Developing Pacific","Luxury",0.0590502900427137,"Total_Effect"
"383",7,"India","Luxury",0.0803877249524815,"Total_Effect"
"384",7,"United States","Luxury",0.030310435289993,"Total_Effect"
"385",7,"Southern Asia","CBDR_P",0.0119965044531384,"Total_Effect"
"386",7,"Sub-Saharan Africa","CBDR_P",0.0213652525671285,"Total_Effect"
"387",7,"Europe","CBDR_P",0.0521981003127258,"Total_Effect"
"388",7,"Middle East","CBDR_P",0.054444677877033,"Total_Effect"
"389",7,"Latin America and Caribbean","CBDR_P",0.0288202796439559,"Total_Effect"
"390",7,"Eurasia","CBDR_P",0.0705163274802508,"Total_Effect"
"391",7,"Asia-Pacific Developed","CBDR_P",0.0623619112811905,"Total_Effect"
"392",7,"China","CBDR_P",0.0476243069683703,"Total_Effect"
"393",7,"North Africa","CBDR_P",0.0284014447008853,"Total_Effect"
"394",7,"East Asia and Developing Pacific","CBDR_P",0.0229042913676281,"Total_Effect"
"395",7,"India","CBDR_P",0.0168994050191983,"Total_Effect"
"396",7,"United States","CBDR_P",0.0610451503377293,"Total_Effect"
"397",7,"Southern Asia","CBDR_C",0.00812396178416359,"Total_Effect"
"398",7,"Sub-Saharan Africa","CBDR_C",0.00978123352265425,"Total_Effect"
"399",7,"Europe","CBDR_C",0.0537736038928097,"Total_Effect"
"400",7,"Middle East","CBDR_C",0.049347175937881,"Total_Effect"
"401",7,"Latin America and Caribbean","CBDR_C",0.0212845637173754,"Total_Effect"
"402",7,"Eurasia","CBDR_C",0.0555961590266106,"Total_Effect"
"403",7,"Asia-Pacific Developed","CBDR_C",0.0631035062521559,"Total_Effect"
"404",7,"China","CBDR_C",0.0358814321562224,"Total_Effect"
"405",7,"North Africa","CBDR_C",0.0218569934765187,"Total_Effect"
"406",7,"East Asia and Developing Pacific","CBDR_C",0.0161353402444621,"Total_Effect"
"407",7,"India","CBDR_C",0.0142856712716222,"Total_Effect"
"408",7,"United States","CBDR_C",0.0614223653568046,"Total_Effect"
"409",7,"Southern Asia","Luxury&CBDR_C",0.00801077744905792,"Total_Effect"
"410",7,"Sub-Saharan Africa","Luxury&CBDR_C",0.00904600163216013,"Total_Effect"
"411",7,"Europe","Luxury&CBDR_C",0.0529461161324012,"Total_Effect"
"412",7,"Middle East","Luxury&CBDR_C",0.0480274655227527,"Total_Effect"
"413",7,"Latin America and Caribbean","Luxury&CBDR_C",0.0199983624015835,"Total_Effect"
"414",7,"Eurasia","Luxury&CBDR_C",0.0553959951844437,"Total_Effect"
"415",7,"Asia-Pacific Developed","Luxury&CBDR_C",0.0611323908588743,"Total_Effect"
"416",7,"China","Luxury&CBDR_C",0.0352714406954191,"Total_Effect"
"417",7,"North Africa","Luxury&CBDR_C",0.0210756532988177,"Total_Effect"
"418",7,"East Asia and Developing Pacific","Luxury&CBDR_C",0.0149909863993823,"Total_Effect"
"419",7,"India","Luxury&CBDR_C",0.0134528270807746,"Total_Effect"
"420",7,"United States","Luxury&CBDR_C",0.0593455669204517,"Total_Effect"
"421",8,"Southern Asia","Universal_P",0.0521336334894162,"Total_Effect"
"422",8,"Sub-Saharan Africa","Universal_P",0.0456398279280717,"Total_Effect"
"423",8,"Europe","Universal_P",0.02908502043306,"Total_Effect"
"424",8,"Middle East","Universal_P",0.0993098896228031,"Total_Effect"
"425",8,"Latin America and Caribbean","Universal_P",0.0383526505783786,"Total_Effect"
"426",8,"Eurasia","Universal_P",0.126574899816361,"Total_Effect"
"427",8,"Asia-Pacific Developed","Universal_P",0.0334060009498011,"Total_Effect"
"428",8,"China","Universal_P",0.0929653193706326,"Total_Effect"
"429",8,"North Africa","Universal_P",0.0926120511259457,"Total_Effect"
"430",8,"East Asia and Developing Pacific","Universal_P",0.0655995253878276,"Total_Effect"
"431",8,"India","Universal_P",0.0860304380719071,"Total_Effect"
"432",8,"United States","Universal_P",0.0317782308211346,"Total_Effect"
"433",8,"Southern Asia","Luxury",0.0513035031249554,"Total_Effect"
"434",8,"Sub-Saharan Africa","Luxury",0.0425883714311411,"Total_Effect"
"435",8,"Europe","Luxury",0.0294413992701977,"Total_Effect"
"436",8,"Middle East","Luxury",0.0963043022289833,"Total_Effect"
"437",8,"Latin America and Caribbean","Luxury",0.0382987524460231,"Total_Effect"
"438",8,"Eurasia","Luxury",0.126731541414285,"Total_Effect"
"439",8,"Asia-Pacific Developed","Luxury",0.0329056192025989,"Total_Effect"
"440",8,"China","Luxury",0.0905065321346882,"Total_Effect"
"441",8,"North Africa","Luxury",0.0893958662861185,"Total_Effect"
"442",8,"East Asia and Developing Pacific","Luxury",0.0634381486975888,"Total_Effect"
"443",8,"India","Luxury",0.0835813398314189,"Total_Effect"
"444",8,"United States","Luxury",0.0310790837331005,"Total_Effect"
"445",8,"Southern Asia","CBDR_P",0.0119147470256179,"Total_Effect"
"446",8,"Sub-Saharan Africa","CBDR_P",0.022948402446995,"Total_Effect"
"447",8,"Europe","CBDR_P",0.0520764423449997,"Total_Effect"
"448",8,"Middle East","CBDR_P",0.0615689143172581,"Total_Effect"
"449",8,"Latin America and Caribbean","CBDR_P",0.026164435786673,"Total_Effect"
"450",8,"Eurasia","CBDR_P",0.0702055115679439,"Total_Effect"
"451",8,"Asia-Pacific Developed","CBDR_P",0.0627180193351896,"Total_Effect"
"452",8,"China","CBDR_P",0.0477622431039267,"Total_Effect"
"453",8,"North Africa","CBDR_P",0.0287036972923477,"Total_Effect"
"454",8,"East Asia and Developing Pacific","CBDR_P",0.0250526776883923,"Total_Effect"
"455",8,"India","CBDR_P",0.016658659079098,"Total_Effect"
"456",8,"United States","CBDR_P",0.0616043986807384,"Total_Effect"
"457",8,"Southern Asia","CBDR_C",0.00818813664811844,"Total_Effect"
"458",8,"Sub-Saharan Africa","CBDR_C",0.0111399139402275,"Total_Effect"
"459",8,"Europe","CBDR_C",0.0538473134914139,"Total_Effect"
"460",8,"Middle East","CBDR_C",0.0588000354385712,"Total_Effect"
"461",8,"Latin America and Caribbean","CBDR_C",0.0197533458935314,"Total_Effect"
"462",8,"Eurasia","CBDR_C",0.0554070032011168,"Total_Effect"
"463",8,"Asia-Pacific Developed","CBDR_C",0.0634530220884064,"Total_Effect"
"464",8,"China","CBDR_C",0.0359565138755001,"Total_Effect"
"465",8,"North Africa","CBDR_C",0.0219364881282111,"Total_Effect"
"466",8,"East Asia and Developing Pacific","CBDR_C",0.0184840427225306,"Total_Effect"
"467",8,"India","CBDR_C",0.0144116202774416,"Total_Effect"
"468",8,"United States","CBDR_C",0.0621335254204376,"Total_Effect"
"469",8,"Southern Asia","Luxury&CBDR_C",0.0082061578411163,"Total_Effect"
"470",8,"Sub-Saharan Africa","Luxury&CBDR_C",0.0103511390507818,"Total_Effect"
"471",8,"Europe","Luxury&CBDR_C",0.0542327095974186,"Total_Effect"
"472",8,"Middle East","Luxury&CBDR_C",0.0575334035997593,"Total_Effect"
"473",8,"Latin America and Caribbean","Luxury&CBDR_C",0.0197711546201785,"Total_Effect"
"474",8,"Eurasia","Luxury&CBDR_C",0.0555612614220077,"Total_Effect"
"475",8,"Asia-Pacific Developed","Luxury&CBDR_C",0.0622207156593858,"Total_Effect"
"476",8,"China","Luxury&CBDR_C",0.0354184299930764,"Total_Effect"
"477",8,"North Africa","Luxury&CBDR_C",0.0211830698573005,"Total_Effect"
"478",8,"East Asia and Developing Pacific","Luxury&CBDR_C",0.017748946578085,"Total_Effect"
"479",8,"India","Luxury&CBDR_C",0.0142354274620904,"Total_Effect"
"480",8,"United States","Luxury&CBDR_C",0.06072985882819,"Total_Effect"
"481",9,"Southern Asia","Universal_P",0.0515261566298943,"Total_Effect"
"482",9,"Sub-Saharan Africa","Universal_P",0.0505140839499529,"Total_Effect"
"483",9,"Europe","Universal_P",0.0284282946907866,"Total_Effect"
"484",9,"Middle East","Universal_P",0.0851484777849929,"Total_Effect"
"485",9,"Latin America and Caribbean","Universal_P",0.035034262236993,"Total_Effect"
"486",9,"Eurasia","Universal_P",0.12422294661269,"Total_Effect"
"487",9,"Asia-Pacific Developed","Universal_P",0.0338652175123836,"Total_Effect"
"488",9,"China","Universal_P",0.0892155427655308,"Total_Effect"
"489",9,"North Africa","Universal_P",0.0916785078409051,"Total_Effect"
"490",9,"East Asia and Developing Pacific","Universal_P",0.0685970638866953,"Total_Effect"
"491",9,"India","Universal_P",0.0798912982545223,"Total_Effect"
"492",9,"United States","Universal_P",0.0323612202878802,"Total_Effect"
"493",9,"Southern Asia","Luxury",0.0516583118853128,"Total_Effect"
"494",9,"Sub-Saharan Africa","Luxury",0.0478053797992564,"Total_Effect"
"495",9,"Europe","Luxury",0.0285522485784356,"Total_Effect"
"496",9,"Middle East","Luxury",0.0839062826376239,"Total_Effect"
"497",9,"Latin America and Caribbean","Luxury",0.0368252130050066,"Total_Effect"
"498",9,"Eurasia","Luxury",0.125099257575125,"Total_Effect"
"499",9,"Asia-Pacific Developed","Luxury",0.0337200833438631,"Total_Effect"
"500",9,"China","Luxury",0.087090993722622,"Total_Effect"
"501",9,"North Africa","Luxury",0.0887983487641073,"Total_Effect"
"502",9,"East Asia and Developing Pacific","Luxury",0.0705339844904007,"Total_Effect"
"503",9,"India","Luxury",0.0828684310943544,"Total_Effect"
"504",9,"United States","Luxury",0.0321425095287955,"Total_Effect"
"505",9,"Southern Asia","CBDR_P",0.0115053461888395,"Total_Effect"
"506",9,"Sub-Saharan Africa","CBDR_P",0.0265315238355287,"Total_Effect"
"507",9,"Europe","CBDR_P",0.0513240542063274,"Total_Effect"
"508",9,"Middle East","CBDR_P",0.0668331404516329,"Total_Effect"
"509",9,"Latin America and Caribbean","CBDR_P",0.0241844152395191,"Total_Effect"
"510",9,"Eurasia","CBDR_P",0.0698520826368943,"Total_Effect"
"511",9,"Asia-Pacific Developed","CBDR_P",0.0635304737488639,"Total_Effect"
"512",9,"China","CBDR_P",0.0458547501447858,"Total_Effect"
"513",9,"North Africa","CBDR_P",0.0290815120542492,"Total_Effect"
"514",9,"East Asia and Developing Pacific","CBDR_P",0.0280245728786813,"Total_Effect"
"515",9,"India","CBDR_P",0.015479527989417,"Total_Effect"
"516",9,"United States","CBDR_P",0.062392563659541,"Total_Effect"
"517",9,"Southern Asia","CBDR_C",0.00813208587678812,"Total_Effect"
"518",9,"Sub-Saharan Africa","CBDR_C",0.0144630393706831,"Total_Effect"
"519",9,"Europe","CBDR_C",0.0531489008105586,"Total_Effect"
"520",9,"Middle East","CBDR_C",0.0659287285301509,"Total_Effect"
"521",9,"Latin America and Caribbean","CBDR_C",0.0185186414171627,"Total_Effect"
"522",9,"Eurasia","CBDR_C",0.0551560723392187,"Total_Effect"
"523",9,"Asia-Pacific Developed","CBDR_C",0.06419190571728,"Total_Effect"
"524",9,"China","CBDR_C",0.0344449462410546,"Total_Effect"
"525",9,"North Africa","CBDR_C",0.0216780954659123,"Total_Effect"
"526",9,"East Asia and Developing Pacific","CBDR_C",0.0214272752627414,"Total_Effect"
"527",9,"India","CBDR_C",0.0136910200479961,"Total_Effect"
"528",9,"United States","CBDR_C",0.0629873727615998,"Total_Effect"
"529",9,"Southern Asia","Luxury&CBDR_C",0.0082719046097826,"Total_Effect"
"530",9,"Sub-Saharan Africa","Luxury&CBDR_C",0.0136490483422387,"Total_Effect"
"531",9,"Europe","Luxury&CBDR_C",0.0530529698343254,"Total_Effect"
"532",9,"Middle East","Luxury&CBDR_C",0.0648385581103304,"Total_Effect"
"533",9,"Latin America and Caribbean","Luxury&CBDR_C",0.0193737936199074,"Total_Effect"
"534",9,"Eurasia","Luxury&CBDR_C",0.0555447135974004,"Total_Effect"
"535",9,"Asia-Pacific Developed","Luxury&CBDR_C",0.0637091147017986,"Total_Effect"
"536",9,"China","Luxury&CBDR_C",0.0340023678146811,"Total_Effect"
"537",9,"North Africa","Luxury&CBDR_C",0.0209951814453808,"Total_Effect"
"538",9,"East Asia and Developing Pacific","Luxury&CBDR_C",0.0216833048644869,"Total_Effect"
"539",9,"India","Luxury&CBDR_C",0.0141745335432036,"Total_Effect"
"540",9,"United States","Luxury&CBDR_C",0.0625915745414121,"Total_Effect"
"541",10,"Southern Asia","Universal_P",0.0497882881215489,"Total_Effect"
"542",10,"Sub-Saharan Africa","Universal_P",0.0672642519102727,"Total_Effect"
"543",10,"Europe","Universal_P",0.0283941341261037,"Total_Effect"
"544",10,"Middle East","Universal_P",0.0777858466559108,"Total_Effect"
"545",10,"Latin America and Caribbean","Universal_P",0.0339823349901982,"Total_Effect"
"546",10,"Eurasia","Universal_P",0.121442072935537,"Total_Effect"
"547",10,"Asia-Pacific Developed","Universal_P",0.036578866486568,"Total_Effect"
"548",10,"China","Universal_P",0.0789600644406922,"Total_Effect"
"549",10,"North Africa","Universal_P",0.08521892951625,"Total_Effect"
"550",10,"East Asia and Developing Pacific","Universal_P",0.07672541461333,"Total_Effect"
"551",10,"India","Universal_P",0.0782879484643797,"Total_Effect"
"552",10,"United States","Universal_P",0.0350864552395138,"Total_Effect"
"553",10,"Southern Asia","Luxury",0.0553089094906307,"Total_Effect"
"554",10,"Sub-Saharan Africa","Luxury",0.070250415107931,"Total_Effect"
"555",10,"Europe","Luxury",0.0297329965021727,"Total_Effect"
"556",10,"Middle East","Luxury",0.0782373631937717,"Total_Effect"
"557",10,"Latin America and Caribbean","Luxury",0.0397649720010684,"Total_Effect"
"558",10,"Eurasia","Luxury",0.123586444003591,"Total_Effect"
"559",10,"Asia-Pacific Developed","Luxury",0.036922244077899,"Total_Effect"
"560",10,"China","Luxury",0.077434546197648,"Total_Effect"
"561",10,"North Africa","Luxury",0.0857356329752913,"Total_Effect"
"562",10,"East Asia and Developing Pacific","Luxury",0.0841968623505023,"Total_Effect"
"563",10,"India","Luxury",0.0892062048464202,"Total_Effect"
"564",10,"United States","Luxury",0.035598143674081,"Total_Effect"
"565",10,"Southern Asia","CBDR_P",0.011417074133884,"Total_Effect"
"566",10,"Sub-Saharan Africa","CBDR_P",0.0364506826514087,"Total_Effect"
"567",10,"Europe","CBDR_P",0.0511654949397353,"Total_Effect"
"568",10,"Middle East","CBDR_P",0.0785885498926318,"Total_Effect"
"569",10,"Latin America and Caribbean","CBDR_P",0.0245608470326131,"Total_Effect"
"570",10,"Eurasia","CBDR_P",0.0695233353969932,"Total_Effect"
"571",10,"Asia-Pacific Developed","CBDR_P",0.068478238470305,"Total_Effect"
"572",10,"China","CBDR_P",0.0405837645255081,"Total_Effect"
"573",10,"North Africa","CBDR_P",0.0283849487302837,"Total_Effect"
"574",10,"East Asia and Developing Pacific","CBDR_P",0.0366717924838572,"Total_Effect"
"575",10,"India","CBDR_P",0.015889102935979,"Total_Effect"
"576",10,"United States","CBDR_P",0.0667195421834434,"Total_Effect"
"577",10,"Southern Asia","CBDR_C",0.00809675581141815,"Total_Effect"
"578",10,"Sub-Saharan Africa","CBDR_C",0.0246779730055229,"Total_Effect"
"579",10,"Europe","CBDR_C",0.0530527507122207,"Total_Effect"
"580",10,"Middle East","CBDR_C",0.0792299984183524,"Total_Effect"
"581",10,"Latin America and Caribbean","CBDR_C",0.0186707060923674,"Total_Effect"
"582",10,"Eurasia","CBDR_C",0.0549991304734855,"Total_Effect"
"583",10,"Asia-Pacific Developed","CBDR_C",0.0691383264907789,"Total_Effect"
"584",10,"China","CBDR_C",0.0303749414879624,"Total_Effect"
"585",10,"North Africa","CBDR_C",0.0205374908147471,"Total_Effect"
"586",10,"East Asia and Developing Pacific","CBDR_C",0.0283260695251001,"Total_Effect"
"587",10,"India","CBDR_C",0.0142477390341481,"Total_Effect"
"588",10,"United States","CBDR_C",0.0676136243505035,"Total_Effect"
"589",10,"Southern Asia","Luxury&CBDR_C",0.00889677643218221,"Total_Effect"
"590",10,"Sub-Saharan Africa","Luxury&CBDR_C",0.0254098519431074,"Total_Effect"
"591",10,"Europe","Luxury&CBDR_C",0.0554326598746618,"Total_Effect"
"592",10,"Middle East","Luxury&CBDR_C",0.0791288684645107,"Total_Effect"
"593",10,"Latin America and Caribbean","Luxury&CBDR_C",0.0213809210750173,"Total_Effect"
"594",10,"Eurasia","Luxury&CBDR_C",0.0558008596443738,"Total_Effect"
"595",10,"Asia-Pacific Developed","Luxury&CBDR_C",0.0698056322337036,"Total_Effect"
"596",10,"China","Luxury&CBDR_C",0.0300944631761809,"Total_Effect"
"597",10,"North Africa","Luxury&CBDR_C",0.0203775388657907,"Total_Effect"
"598",10,"East Asia and Developing Pacific","Luxury&CBDR_C",0.0302677873262371,"Total_Effect"
"599",10,"India","Luxury&CBDR_C",0.0157126978841282,"Total_Effect"
"600",10,"United States","Luxury&CBDR_C",0.0687727484903139,"Total_Effect"
"601",1,"Southern Asia","Universal_P",0.0166628227539154,"Income_Effect"
"602",1,"Sub-Saharan Africa","Universal_P",0.0138121729047978,"Income_Effect"
"603",1,"Europe","Universal_P",0.0197094956684338,"Income_Effect"
"604",1,"Middle East","Universal_P",0.0208436725494269,"Income_Effect"
"605",1,"Latin America and Caribbean","Universal_P",0.0115748645434585,"Income_Effect"
"606",1,"Eurasia","Universal_P",0.0368280500142392,"Income_Effect"
"607",1,"Asia-Pacific Developed","Universal_P",0.0276872720626229,"Income_Effect"
"608",1,"China","Universal_P",0.0215565002991081,"Income_Effect"
"609",1,"North Africa","Universal_P",0.0286893835114896,"Income_Effect"
"610",1,"East Asia and Developing Pacific","Universal_P",0.0143003920625437,"Income_Effect"
"611",1,"India","Universal_P",0.01456208841303,"Income_Effect"
"612",1,"United States","Universal_P",0.0059636485122416,"Income_Effect"
"613",1,"Southern Asia","Luxury",0.0169107958785973,"Income_Effect"
"614",1,"Sub-Saharan Africa","Luxury",0.0139172595029438,"Income_Effect"
"615",1,"Europe","Luxury",0.0201948608187488,"Income_Effect"
"616",1,"Middle East","Luxury",0.0210806022850651,"Income_Effect"
"617",1,"Latin America and Caribbean","Luxury",0.0127311693772981,"Income_Effect"
"618",1,"Eurasia","Luxury",0.038000802400766,"Income_Effect"
"619",1,"Asia-Pacific Developed","Luxury",0.0287738493233263,"Income_Effect"
"620",1,"China","Luxury",0.0219370889626288,"Income_Effect"
"621",1,"North Africa","Luxury",0.0287866572626099,"Income_Effect"
"622",1,"East Asia and Developing Pacific","Luxury",0.015076384254406,"Income_Effect"
"623",1,"India","Luxury",0.0154098953932544,"Income_Effect"
"624",1,"United States","Luxury",0.00610042688573161,"Income_Effect"
"625",1,"Southern Asia","CBDR_P",0.00392624107730868,"Income_Effect"
"626",1,"Sub-Saharan Africa","CBDR_P",0.00662866924186102,"Income_Effect"
"627",1,"Europe","CBDR_P",0.0201299901977341,"Income_Effect"
"628",1,"Middle East","CBDR_P",0.00786022064813693,"Income_Effect"
"629",1,"Latin America and Caribbean","CBDR_P",0.00852462206547462,"Income_Effect"
"630",1,"Eurasia","CBDR_P",0.0173987999590359,"Income_Effect"
"631",1,"Asia-Pacific Developed","CBDR_P",0.0422870058338717,"Income_Effect"
"632",1,"China","CBDR_P",0.0117771531064483,"Income_Effect"
"633",1,"North Africa","CBDR_P",0.0120473330054481,"Income_Effect"
"634",1,"East Asia and Developing Pacific","CBDR_P",0.00511773052851284,"Income_Effect"
"635",1,"India","CBDR_P",0.00368784706981377,"Income_Effect"
"636",1,"United States","CBDR_P",0.0107964689363807,"Income_Effect"
"637",1,"Southern Asia","CBDR_C",0.00397821375525197,"Income_Effect"
"638",1,"Sub-Saharan Africa","CBDR_C",0.00546679552625108,"Income_Effect"
"639",1,"Europe","CBDR_C",0.0187931476064319,"Income_Effect"
"640",1,"Middle East","CBDR_C",0.00661418923824852,"Income_Effect"
"641",1,"Latin America and Caribbean","CBDR_C",0.0072102177649155,"Income_Effect"
"642",1,"Eurasia","CBDR_C",0.0148259252646627,"Income_Effect"
"643",1,"Asia-Pacific Developed","CBDR_C",0.0417729418742101,"Income_Effect"
"644",1,"China","CBDR_C",0.00977923307855381,"Income_Effect"
"645",1,"North Africa","CBDR_C",0.0125934766247014,"Income_Effect"
"646",1,"East Asia and Developing Pacific","CBDR_C",0.00474281350557695,"Income_Effect"
"647",1,"India","CBDR_C",0.00336500662500337,"Income_Effect"
"648",1,"United States","CBDR_C",0.0106864181782389,"Income_Effect"
"649",1,"Southern Asia","Luxury&CBDR_C",0.00411453855825303,"Income_Effect"
"650",1,"Sub-Saharan Africa","Luxury&CBDR_C",0.00565175656674103,"Income_Effect"
"651",1,"Europe","Luxury&CBDR_C",0.0191074029167207,"Income_Effect"
"652",1,"Middle East","Luxury&CBDR_C",0.00663827419413294,"Income_Effect"
"653",1,"Latin America and Caribbean","Luxury&CBDR_C",0.00776649183137239,"Income_Effect"
"654",1,"Eurasia","Luxury&CBDR_C",0.0152175262500386,"Income_Effect"
"655",1,"Asia-Pacific Developed","Luxury&CBDR_C",0.0428409641464798,"Income_Effect"
"656",1,"China","Luxury&CBDR_C",0.0100461592424499,"Income_Effect"
"657",1,"North Africa","Luxury&CBDR_C",0.012269758490564,"Income_Effect"
"658",1,"East Asia and Developing Pacific","Luxury&CBDR_C",0.0049268446674124,"Income_Effect"
"659",1,"India","Luxury&CBDR_C",0.00351879654215976,"Income_Effect"
"660",1,"United States","Luxury&CBDR_C",0.0109799960395826,"Income_Effect"
"661",2,"Southern Asia","Universal_P",0.0162751100092758,"Income_Effect"
"662",2,"Sub-Saharan Africa","Universal_P",0.0123369460469523,"Income_Effect"
"663",2,"Europe","Universal_P",0.0189377410415815,"Income_Effect"
"664",2,"Middle East","Universal_P",0.0278948359350892,"Income_Effect"
"665",2,"Latin America and Caribbean","Universal_P",0.0136995471333007,"Income_Effect"
"666",2,"Eurasia","Universal_P",0.0499604740707445,"Income_Effect"
"667",2,"Asia-Pacific Developed","Universal_P",0.0191330794890354,"Income_Effect"
"668",2,"China","Universal_P",0.0261408173083206,"Income_Effect"
"669",2,"North Africa","Universal_P",0.0333902787526163,"Income_Effect"
"670",2,"East Asia and Developing Pacific","Universal_P",0.0173931112479348,"Income_Effect"
"671",2,"India","Universal_P",0.0205990339554253,"Income_Effect"
"672",2,"United States","Universal_P",0.00688740678223059,"Income_Effect"
"673",2,"Southern Asia","Luxury",0.016568786458041,"Income_Effect"
"674",2,"Sub-Saharan Africa","Luxury",0.0126004734574558,"Income_Effect"
"675",2,"Europe","Luxury",0.0193511872975132,"Income_Effect"
"676",2,"Middle East","Luxury",0.0281124345409726,"Income_Effect"
"677",2,"Latin America and Caribbean","Luxury",0.0149374305839071,"Income_Effect"
"678",2,"Eurasia","Luxury",0.0512738930734517,"Income_Effect"
"679",2,"Asia-Pacific Developed","Luxury",0.0199186544175631,"Income_Effect"
"680",2,"China","Luxury",0.0266078720688133,"Income_Effect"
"681",2,"North Africa","Luxury",0.0335392718633705,"Income_Effect"
"682",2,"East Asia and Developing Pacific","Luxury",0.0183671781469358,"Income_Effect"
"683",2,"India","Luxury",0.0218085762424708,"Income_Effect"
"684",2,"United States","Luxury",0.00709172389737773,"Income_Effect"
"685",2,"Southern Asia","CBDR_P",0.00384804370041122,"Income_Effect"
"686",2,"Sub-Saharan Africa","CBDR_P",0.00512870712820277,"Income_Effect"
"687",2,"Europe","CBDR_P",0.0216806973274116,"Income_Effect"
"688",2,"Middle East","CBDR_P",0.0100843328145932,"Income_Effect"
"689",2,"Latin America and Caribbean","CBDR_P",0.0101558738620273,"Income_Effect"
"690",2,"Eurasia","CBDR_P",0.0259202070592045,"Income_Effect"
"691",2,"Asia-Pacific Developed","CBDR_P",0.0300301999683539,"Income_Effect"
"692",2,"China","CBDR_P",0.0142700744266556,"Income_Effect"
"693",2,"North Africa","CBDR_P",0.0137418077610119,"Income_Effect"
"694",2,"East Asia and Developing Pacific","CBDR_P",0.00614405932594689,"Income_Effect"
"695",2,"India","CBDR_P",0.0051767142147467,"Income_Effect"
"696",2,"United States","CBDR_P",0.0125558891193462,"Income_Effect"
"697",2,"Southern Asia","CBDR_C",0.00381198973986041,"Income_Effect"
"698",2,"Sub-Saharan Africa","CBDR_C",0.00421482395149945,"Income_Effect"
"699",2,"Europe","CBDR_C",0.0206522724485214,"Income_Effect"
"700",2,"Middle East","CBDR_C",0.00836186313247479,"Income_Effect"
"701",2,"Latin America and Caribbean","CBDR_C",0.00853479296982304,"Income_Effect"
"702",2,"Eurasia","CBDR_C",0.0222350520680474,"Income_Effect"
"703",2,"Asia-Pacific Developed","CBDR_C",0.029674723965277,"Income_Effect"
"704",2,"China","CBDR_C",0.0118471690541011,"Income_Effect"
"705",2,"North Africa","CBDR_C",0.0142955815531789,"Income_Effect"
"706",2,"East Asia and Developing Pacific","CBDR_C",0.00574783588385524,"Income_Effect"
"707",2,"India","CBDR_C",0.00470543803033896,"Income_Effect"
"708",2,"United States","CBDR_C",0.0124305252448646,"Income_Effect"
"709",2,"Southern Asia","Luxury&CBDR_C",0.00394776276988765,"Income_Effect"
"710",2,"Sub-Saharan Africa","Luxury&CBDR_C",0.0043618424352643,"Income_Effect"
"711",2,"Europe","Luxury&CBDR_C",0.0209530626648223,"Income_Effect"
"712",2,"Middle East","Luxury&CBDR_C",0.00837683184584636,"Income_Effect"
"713",2,"Latin America and Caribbean","Luxury&CBDR_C",0.0092308299216979,"Income_Effect"
"714",2,"Eurasia","Luxury&CBDR_C",0.0227160854429865,"Income_Effect"
"715",2,"Asia-Pacific Developed","Luxury&CBDR_C",0.0305391272651408,"Income_Effect"
"716",2,"China","Luxury&CBDR_C",0.0121723738528986,"Income_Effect"
"717",2,"North Africa","Luxury&CBDR_C",0.0139476410517666,"Income_Effect"
"718",2,"East Asia and Developing Pacific","Luxury&CBDR_C",0.00595899327161723,"Income_Effect"
"719",2,"India","Luxury&CBDR_C",0.00492501799820139,"Income_Effect"
"720",2,"United States","Luxury&CBDR_C",0.0128466026785318,"Income_Effect"
"721",3,"Southern Asia","Universal_P",0.0163135549005604,"Income_Effect"
"722",3,"Sub-Saharan Africa","Universal_P",0.0129612462014519,"Income_Effect"
"723",3,"Europe","Universal_P",0.0158441964172706,"Income_Effect"
"724",3,"Middle East","Universal_P",0.038401356092108,"Income_Effect"
"725",3,"Latin America and Caribbean","Universal_P",0.0145503822678939,"Income_Effect"
"726",3,"Eurasia","Universal_P",0.0545814096367638,"Income_Effect"
"727",3,"Asia-Pacific Developed","Universal_P",0.0157447184811635,"Income_Effect"
"728",3,"China","Universal_P",0.0310103894478708,"Income_Effect"
"729",3,"North Africa","Universal_P",0.0343489977285189,"Income_Effect"
"730",3,"East Asia and Developing Pacific","Universal_P",0.0192802110120171,"Income_Effect"
"731",3,"India","Universal_P",0.023332266456094,"Income_Effect"
"732",3,"United States","Universal_P",0.00768358182514239,"Income_Effect"
"733",3,"Southern Asia","Luxury",0.0166207898386256,"Income_Effect"
